InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
560772,21579,,1,2011-07-20 16:12:00,1.63,,United Kingdom
540468,84569D,,2,2011-01-07 13:55:00,0.85,,United Kingdom
558777,21383,,1,2011-07-04 10:23:00,0.83,,United Kingdom
542255,15056BL,,1,2011-01-26 16:43:00,12.46,,United Kingdom
556826,22961,,1,2011-06-15 10:25:00,3.29,,United Kingdom
575177,21744,,4,2011-11-08 18:41:00,2.46,,United Kingdom
561513,84924A,,1,2011-07-27 15:12:00,7.46,,United Kingdom
538071,21623,,1,2010-12-09 14:09:00,20.38,,United Kingdom
550499,22817,,1,2011-04-18 15:16:00,0.83,,United Kingdom
539737,21181,,1,2010-12-21 15:19:00,4.21,,United Kingdom
541516,84596F,,2,2011-01-18 17:34:00,0.83,,United Kingdom
560291,22385,,1,2011-07-18 10:17:00,4.13,,United Kingdom
538148,21035,,1,2010-12-09 16:26:00,5.91,,United Kingdom
562264,21671,,1,2011-08-03 16:14:00,3.29,,United Kingdom
569898,23299,,1,2011-10-06 16:08:00,7.46,,United Kingdom
576837,46776F,,1,2011-11-16 15:16:00,4.13,,United Kingdom
564221,75049L,,2,2011-08-24 09:36:00,2.46,,United Kingdom
549295,22998,,1,2011-04-07 19:49:00,0.83,,United Kingdom
543909,20992,,11,2011-02-14 12:32:00,1.63,,United Kingdom
581492,20727,,2,2011-12-09 10:03:00,4.13,,United Kingdom
554514,90096,,1,2011-05-24 15:58:00,2.46,,United Kingdom
558614,90192,,1,2011-06-30 15:56:00,4.98,,United Kingdom
572540,21802,,6,2011-10-24 16:17:00,0.83,,United Kingdom
541999,85014B,,1,2011-01-25 10:45:00,12.46,,United Kingdom
579297,21864,,2,2011-11-29 11:23:00,4.13,,United Kingdom
551340,22166,,1,2011-04-27 17:23:00,7.46,,United Kingdom
559052,21094,,23,2011-07-05 16:53:00,0.83,,United Kingdom
578827,23084,,33,2011-11-25 14:25:00,4.13,,United Kingdom
558116,20679,,1,2011-06-27 09:11:00,12.46,,United Kingdom
543467,22174,,1,2011-02-08 14:35:00,3.29,,United Kingdom
551997,22729,,1,2011-05-05 15:47:00,7.46,,United Kingdom
567668,21967,,1,2011-09-21 15:29:00,0.83,,United Kingdom
562420,82613D,,1,2011-08-04 16:38:00,2.46,,United Kingdom
578827,22653,,11,2011-11-25 14:25:00,1.63,,United Kingdom
554512,21967,,1,2011-05-24 15:54:00,0.83,,United Kingdom
561218,22488,,3,2011-07-25 17:11:00,3.29,,United Kingdom
575477,22607,,1,2011-11-09 16:14:00,16.63,,United Kingdom
559162,21232,,2,2011-07-06 16:29:00,2.46,,United Kingdom
569700,90214M,,1,2011-10-05 15:56:00,0.83,,United Kingdom
581492,85173,,1,2011-12-09 10:03:00,4.96,,United Kingdom
564230,20728,,19,2011-08-24 10:22:00,4.96,,United Kingdom
545217,75049L,,1,2011-02-28 16:59:00,2.46,,United Kingdom
552229,16052,,2,2011-05-06 15:40:00,0.83,,United Kingdom
571061,21949,,1,2011-10-13 14:33:00,2.46,,United Kingdom
550458,21889,,3,2011-04-18 13:13:00,2.46,,United Kingdom
558614,20616,,4,2011-06-30 15:56:00,1.63,,United Kingdom
550213,85174,,1,2011-04-15 10:42:00,10.79,,United Kingdom
573884,22687,,20,2011-11-01 13:25:00,0.0,,United Kingdom
536544,22605,,1,2010-12-01 14:32:00,25.49,,United Kingdom
556932,90118,,1,2011-06-15 15:41:00,2.46,,United Kingdom
542255,79144C,,4,2011-01-26 16:43:00,0.83,,United Kingdom
579777,20725,,3,2011-11-30 15:13:00,4.13,,United Kingdom
558475,84748,,7,2011-06-29 15:58:00,2.46,,United Kingdom
574076,23212,,1,2011-11-02 15:38:00,2.46,,United Kingdom
573585,23349,,9,2011-10-31 14:41:00,2.46,,United Kingdom
578844,23392,,1,2011-11-25 16:14:00,4.13,,United Kingdom
547042,22494,,1,2011-03-20 11:00:00,2.46,,United Kingdom
558340,22430,,1,2011-06-28 14:01:00,0.0,,United Kingdom
548516,82494L,,19,2011-03-31 16:28:00,2.55,,United Kingdom
542344,21682,,1,2011-01-27 11:30:00,9.96,,United Kingdom
546008,22820,,2,2011-03-08 15:43:00,1.25,,United Kingdom
557324,46775D,,1,2011-06-20 09:41:00,8.29,,United Kingdom
567668,22730,,1,2011-09-21 15:29:00,7.46,,United Kingdom
572553,46775D,,1,2011-10-24 17:09:00,8.29,,United Kingdom
579187,21901,,1,2011-11-28 15:31:00,1.63,,United Kingdom
540468,22549,,1,2011-01-07 13:55:00,3.36,,United Kingdom
576840,85179A,,2,2011-11-16 15:23:00,2.46,,United Kingdom
536592,35599D,,1,2010-12-01 17:06:00,5.91,,United Kingdom
537666,20711,,1,2010-12-07 18:36:00,4.21,,United Kingdom
542622,22654,,1,2011-01-31 09:09:00,11.63,,United Kingdom
557937,22479,,1,2011-06-23 15:30:00,2.46,,United Kingdom
568567,22310,,1,2011-09-27 18:41:00,3.29,,United Kingdom
537823,20663,,1,2010-12-08 14:25:00,2.51,,United Kingdom
558904,15044C,,1,2011-07-04 16:18:00,5.79,,United Kingdom
552662,20718,,3,2011-05-10 15:04:00,3.29,,United Kingdom
579187,22260,,2,2011-11-28 15:31:00,1.63,,United Kingdom
575875,22819,,1,2011-11-11 13:06:00,0.42,,United Kingdom
537823,22574,,2,2010-12-08 14:25:00,1.66,,United Kingdom
541827,84711B,,1,2011-01-21 17:05:00,5.79,,United Kingdom
539750,22557,,2,2010-12-21 15:40:00,3.36,,United Kingdom
557500,23199,,1,2011-06-20 15:27:00,4.13,,United Kingdom
558777,21253,,1,2011-07-04 10:23:00,5.79,,United Kingdom
551997,22607,,1,2011-05-05 15:47:00,16.63,,United Kingdom
541104,22372,,2,2011-01-13 14:29:00,4.13,,United Kingdom
569898,22133,,1,2011-10-06 16:08:00,1.63,,United Kingdom
556108,23000,,1,2011-06-08 17:59:00,0.83,,United Kingdom
559506,84796B,,2,2011-07-08 15:17:00,8.29,,United Kingdom
545568,35915B,,8,2011-03-03 16:22:00,0.83,,United Kingdom
539453,21990,,1,2010-12-17 17:08:00,2.51,,United Kingdom
580148,22629,,1,2011-12-02 10:08:00,2.46,,United Kingdom
552229,21288,,1,2011-05-06 15:40:00,3.29,,United Kingdom
547397,22525,,1,2011-03-22 16:55:00,3.29,,United Kingdom
552508,85150,,1,2011-05-09 16:27:00,4.96,,United Kingdom
552702,15058A,,1,2011-05-10 16:00:00,10.79,,United Kingdom
C547725,22045,,-25,2011-03-25 10:43:00,0.42,,United Kingdom
559817,22501,,1,2011-07-12 16:20:00,20.79,,United Kingdom
564756,23282,,1,2011-08-30 10:33:00,2.46,,United Kingdom
540848,21556,,1,2011-01-12 09:26:00,2.51,,United Kingdom
574076,23343,,1,2011-11-02 15:38:00,4.13,,United Kingdom
540995,22111,,4,2011-01-13 09:30:00,10.79,,United Kingdom
578746,22356,,37,2011-11-25 11:36:00,2.46,,United Kingdom
543532,48116,,1,2011-02-09 12:59:00,14.13,,United Kingdom
559693,21080,,14,2011-07-11 16:21:00,0.85,,United Kingdom
570187,23010,,2,2011-10-07 15:09:00,10.79,,United Kingdom
579512,90003C,,2,2011-11-29 16:47:00,3.73,,United Kingdom
558774,23061,,1,2011-07-04 10:17:00,2.46,,United Kingdom
556080,22660,,1,2011-06-08 15:21:00,12.46,,United Kingdom
540977,85174,,4,2011-01-12 15:01:00,4.21,,United Kingdom
539492,85049A,,3,2010-12-20 10:14:00,2.51,,United Kingdom
539958,22619,,1,2010-12-23 13:26:00,7.62,,United Kingdom
558777,21314,,1,2011-07-04 10:23:00,4.13,,United Kingdom
545897,21718,,1,2011-03-07 17:22:00,2.46,,United Kingdom
580366,22585,,2,2011-12-02 16:38:00,1.25,,United Kingdom
558117,22411,,5,2011-06-27 09:11:00,4.13,,United Kingdom
541999,85176,,1,2011-01-25 10:45:00,1.63,,United Kingdom
554054,75049L,,8,2011-05-20 15:29:00,2.46,,United Kingdom
545216,90202A,,1,2011-02-28 16:50:00,2.9,,United Kingdom
563549,23326,,1,2011-08-17 12:34:00,8.29,,United Kingdom
545078,85114B,,8,2011-02-28 10:15:00,3.29,,United Kingdom
566577,84970s,,1,2011-09-13 13:29:00,2.08,,United Kingdom
537638,21982,,6,2010-12-07 15:28:00,0.85,,United Kingdom
550987,85017B,,2,2011-04-21 18:10:00,0.83,,United Kingdom
568721,20828,,1,2011-09-28 16:24:00,4.96,,United Kingdom
562934,20719,,1,2011-08-10 16:56:00,1.63,,United Kingdom
558610,85039B,,2,2011-06-30 15:33:00,1.65,,United Kingdom
579508,22908,,1,2011-11-29 16:33:00,1.63,,United Kingdom
578347,22737,,2,2011-11-24 09:26:00,3.29,,United Kingdom
566164,23206,,16,2011-09-09 11:56:00,4.96,,United Kingdom
542622,21430,,1,2011-01-31 09:09:00,7.46,,United Kingdom
C557663,22312,,-24,2011-06-21 17:59:00,2.95,,EIRE
540832,22069,,3,2011-01-11 14:42:00,4.13,,United Kingdom
538071,90073,,1,2010-12-09 14:09:00,5.09,,United Kingdom
558774,90197B,,1,2011-07-04 10:17:00,4.98,,United Kingdom
537237,22195,,8,2010-12-06 09:58:00,3.36,,United Kingdom
569202,22815,,11,2011-09-30 17:22:00,0.42,,United Kingdom
536592,21990,,2,2010-12-01 17:06:00,2.51,,United Kingdom
570187,20973,,4,2011-10-07 15:09:00,1.25,,United Kingdom
558068,22771,,5,2011-06-24 15:51:00,2.46,,United Kingdom
558475,84969,,7,2011-06-29 15:58:00,3.29,,United Kingdom
539708,22835,,1,2010-12-21 12:18:00,9.32,,United Kingdom
541592,21930,,1,2011-01-19 15:08:00,4.13,,United Kingdom
558066,22083,,2,2011-06-24 15:45:00,5.79,,United Kingdom
537237,22800,,1,2010-12-06 09:58:00,7.62,,United Kingdom
581217,22763,,1,2011-12-08 09:20:00,19.96,,United Kingdom
564840,82578,,1,2011-08-30 12:49:00,1.25,,United Kingdom
541696,21222,,3,2011-01-20 18:08:00,0.83,,United Kingdom
579187,21890,,2,2011-11-28 15:31:00,5.79,,United Kingdom
539631,82482,,3,2010-12-20 15:03:00,5.06,,United Kingdom
568716,DOT,,1,2011-09-28 16:13:00,160.9,,United Kingdom
580729,22565,,4,2011-12-05 17:24:00,1.63,,United Kingdom
570871,23403,,1,2011-10-12 16:36:00,7.46,,United Kingdom
574074,85099C,,1,2011-11-02 15:33:00,4.13,,United Kingdom
567670,23349,,2,2011-09-21 15:32:00,2.46,,United Kingdom
564817,22624,,1,2011-08-30 12:02:00,16.63,,United Kingdom
574950,23004,,2,2011-11-08 09:29:00,0.83,,United Kingdom
569545,23103,,1,2011-10-04 16:37:00,3.29,,United Kingdom
545216,22773,,4,2011-02-28 16:50:00,2.5,,United Kingdom
537025,22662,,1,2010-12-03 16:21:00,1.65,,United Kingdom
564837,22255,,2,2011-08-30 12:40:00,1.63,,United Kingdom
550987,22679,,5,2011-04-21 18:10:00,1.25,,United Kingdom
563549,22844,,3,2011-08-17 12:34:00,16.63,,United Kingdom
579187,21892,,2,2011-11-28 15:31:00,2.46,,United Kingdom
564755,21352,,1,2011-08-30 10:31:00,5.79,,United Kingdom
581498,22900,,2,2011-12-09 10:26:00,4.13,,United Kingdom
541104,21272,,1,2011-01-13 14:29:00,2.46,,United Kingdom
554653,23170,,1,2011-05-25 13:33:00,1.65,,United Kingdom
539740,21733,,1,2010-12-21 15:20:00,5.91,,United Kingdom
562420,22269,,12,2011-08-04 16:38:00,0.83,,United Kingdom
541999,22536,,1,2011-01-25 10:45:00,0.83,,United Kingdom
538358,21463,,1,2010-12-10 16:09:00,5.95,,United Kingdom
567671,20712,,3,2011-09-21 15:34:00,4.13,,United Kingdom
555150,21326,,3,2011-05-31 15:53:00,1.63,,United Kingdom
552660,22488,,1,2011-05-10 15:03:00,3.29,,United Kingdom
577358,22714,,2,2011-11-18 15:59:00,0.83,,United Kingdom
572549,22452,,1,2011-10-24 17:03:00,1.63,,United Kingdom
579512,84912B,,4,2011-11-29 16:47:00,3.29,,United Kingdom
536876,21219,,2,2010-12-03 11:36:00,2.51,,United Kingdom
558777,90214V,,1,2011-07-04 10:23:00,0.83,,United Kingdom
577531,22689,,4,2011-11-20 13:58:00,14.13,,United Kingdom
556429,22569,,1,2011-06-10 13:23:00,7.46,,United Kingdom
572549,20718,,1,2011-10-24 17:03:00,2.46,,United Kingdom
538884,22166,,1,2010-12-14 15:56:00,16.13,,United Kingdom
576618,23346,,1,2011-11-15 17:00:00,2.46,,United Kingdom
566602,90060F,,1,2011-09-13 16:05:00,5.82,,United Kingdom
562933,22167,,2,2011-08-10 16:51:00,8.29,,United Kingdom
538566,22502,,6,2010-12-13 11:21:00,8.47,,United Kingdom
540977,21930,,1,2011-01-12 15:01:00,4.21,,United Kingdom
546648,22076,,1,2011-03-15 14:15:00,2.46,,United Kingdom
561214,22605,,1,2011-07-25 17:00:00,24.96,,United Kingdom
562104,22384,,2,2011-08-02 14:31:00,4.96,,United Kingdom
572553,22190,,1,2011-10-24 17:09:00,2.46,,United Kingdom
547967,22108,,2,2011-03-28 15:49:00,3.29,,United Kingdom
573426,23206,,2,2011-10-31 10:17:00,4.96,,United Kingdom
539437,22363,,1,2010-12-17 14:54:00,5.91,,United Kingdom
544434,84971S,,2,2011-02-18 16:12:00,1.63,,United Kingdom
537434,21901,,2,2010-12-06 16:57:00,1.66,,United Kingdom
575176,22962,,1,2011-11-08 18:29:00,1.63,,United Kingdom
537253,22141,,10,2010-12-06 10:53:00,2.1,,United Kingdom
553535,22699,,6,2011-05-17 15:17:00,2.95,,EIRE
554694,20719,,4,2011-05-25 17:06:00,1.63,,United Kingdom
562417,21931,,2,2011-08-04 16:32:00,4.13,,United Kingdom
556093,22196,,1,2011-06-08 15:26:00,1.63,,United Kingdom
574074,23203,,5,2011-11-02 15:33:00,4.13,,United Kingdom
571554,22732,,4,2011-10-18 09:13:00,1.63,,United Kingdom
552857,22437,,10,2011-05-11 15:34:00,1.63,,United Kingdom
573585,16235,,2,2011-10-31 14:41:00,0.42,,United Kingdom
538566,79000,,24,2010-12-13 11:21:00,1.69,,United Kingdom
557480,84509a,,1,2011-06-20 14:10:00,7.46,,United Kingdom
564754,21743,,4,2011-08-30 10:29:00,5.79,,United Kingdom
541830,21026,,12,2011-01-21 17:09:00,0.83,,United Kingdom
579508,23333,,6,2011-11-29 16:33:00,2.46,,United Kingdom
564840,22630,,1,2011-08-30 12:49:00,4.13,,United Kingdom
559816,22820,,18,2011-07-12 16:11:00,0.42,,United Kingdom
577531,21232,,20,2011-11-20 13:58:00,2.46,,United Kingdom
555150,85099B,,1,2011-05-31 15:53:00,4.13,,United Kingdom
551997,21080,,2,2011-05-05 15:47:00,1.63,,United Kingdom
551468,22088,,1,2011-04-28 16:21:00,5.79,,United Kingdom
545215,20770,,1,2011-02-28 16:47:00,2.46,,United Kingdom
551429,10002,,-3,2011-04-28 15:05:00,0.0,,United Kingdom
580729,23496,,2,2011-12-05 17:24:00,2.46,,United Kingdom
543097,21143,,1,2011-02-03 11:41:00,4.13,,United Kingdom
581439,23493,,3,2011-12-08 16:30:00,3.29,,United Kingdom
539451,85135C,,2,2010-12-17 16:59:00,8.47,,United Kingdom
559051,DOT,,1,2011-07-05 16:47:00,201.84,,United Kingdom
551174,22921,,1,2011-04-26 17:02:00,1.63,,United Kingdom
562114,82482,,4,2011-08-02 16:14:00,2.55,,United Kingdom
545568,22077,,1,2011-03-03 16:22:00,3.29,,United Kingdom
541424,47585A,,1,2011-01-17 17:57:00,4.13,,United Kingdom
565234,22078,,1,2011-09-02 09:38:00,4.13,,United Kingdom
576617,21137,,4,2011-11-15 16:57:00,7.46,,United Kingdom
541130,21430,,1,2011-01-14 10:15:00,7.46,,United Kingdom
563195,22815,,1,2011-08-12 16:36:00,0.83,,United Kingdom
565841,23376,,1,2011-09-07 12:04:00,0.83,,United Kingdom
581219,21949,,1,2011-12-08 09:28:00,2.46,,United Kingdom
556812,23050,,1,2011-06-14 17:25:00,16.63,,United Kingdom
546008,21385,,3,2011-03-08 15:43:00,1.63,,United Kingdom
547547,22222,,1,2011-03-23 15:30:00,9.96,,United Kingdom
542622,22613,,1,2011-01-31 09:09:00,1.63,,United Kingdom
540352,84569D,,2,2011-01-06 14:27:00,0.85,,United Kingdom
536544,22371,,1,2010-12-01 14:32:00,8.47,,United Kingdom
573585,22479,,1,2011-10-31 14:41:00,2.46,,United Kingdom
554514,23164,,1,2011-05-24 15:58:00,9.96,,United Kingdom
546891,22248,,2,2011-03-17 18:18:00,1.63,,United Kingdom
541104,21166,,1,2011-01-13 14:29:00,4.13,,United Kingdom
538524,22281,,1,2010-12-13 09:35:00,12.72,,United Kingdom
568135,21064,,1,2011-09-23 17:04:00,4.13,,United Kingdom
578065,23484,,1,2011-11-22 15:41:00,5.79,,United Kingdom
553148,22900,,6,2011-05-13 14:09:00,3.25,,Hong Kong
550636,22219,,5,2011-04-19 15:37:00,1.63,,United Kingdom
574941,22197,,1820,2011-11-07 17:42:00,1.95,,United Kingdom
576618,22446,,2,2011-11-15 17:00:00,2.46,,United Kingdom
558614,85099C,,2,2011-06-30 15:56:00,4.13,,United Kingdom
552857,22754,,1,2011-05-11 15:34:00,1.63,,United Kingdom
542541,84375,,1,2011-01-28 14:25:00,4.13,,United Kingdom
570871,46776C,,1,2011-10-12 16:36:00,4.13,,United Kingdom
565233,22433,,1,2011-09-02 09:34:00,4.13,,United Kingdom
552674,22197,,6,2011-05-10 15:07:00,1.63,,United Kingdom
536982,21912,,3,2010-12-03 14:27:00,7.62,,United Kingdom
553387,21071,,2,2011-05-16 16:33:00,2.46,,United Kingdom
556821,47566b,,1,2011-06-15 10:22:00,8.29,,United Kingdom
573426,79321,,7,2011-10-31 10:17:00,12.46,,United Kingdom
562113,22457,,1,2011-08-02 16:11:00,5.79,,United Kingdom
560090,90200B,,1,2011-07-14 16:46:00,4.15,,United Kingdom
573585,23236,,1,2011-10-31 14:41:00,5.79,,United Kingdom
564818,23331,,1,2011-08-30 12:10:00,1.25,,United Kingdom
547830,22606,,1,2011-03-25 15:50:00,33.29,,United Kingdom
548604,21900,,1,2011-04-01 10:58:00,0.65,,United Kingdom
580730,90056,,1,2011-12-05 17:28:00,10.82,,United Kingdom
565919,23422,,1,2011-09-07 16:48:00,4.13,,United Kingdom
561651,22212,,1,2011-07-28 15:36:00,4.13,,United Kingdom
565841,51014C,,1,2011-09-07 12:04:00,0.83,,United Kingdom
561371,23347,,1,2011-07-26 16:25:00,2.46,,United Kingdom
544599,22024,,1,2011-02-21 18:15:00,0.83,,United Kingdom
577358,84375,,2,2011-11-18 15:59:00,4.13,,United Kingdom
553389,85099C,,2,2011-05-16 16:37:00,4.13,,United Kingdom
575477,23565,,1,2011-11-09 16:14:00,2.46,,United Kingdom
552857,23207,,1,2011-05-11 15:34:00,4.13,,United Kingdom
558681,21430,,1,2011-07-01 11:20:00,7.46,,United Kingdom
540848,84596G,,5,2011-01-12 09:26:00,0.85,,United Kingdom
565917,22720,,2,2011-09-07 16:15:00,10.79,,United Kingdom
581498,21557,,1,2011-12-09 10:26:00,5.63,,United Kingdom
558774,21062,,1,2011-07-04 10:17:00,0.83,,United Kingdom
539739,21935,,2,2010-12-21 15:19:00,4.21,,United Kingdom
555115,21232,,4,2011-05-31 14:58:00,3.29,,United Kingdom
556813,22469,,9,2011-06-14 17:28:00,1.63,,United Kingdom
559693,85086A,,1,2011-07-11 16:21:00,0.83,,United Kingdom
573916,23388,,1,2011-11-01 15:57:00,4.15,,United Kingdom
544434,22223,,1,2011-02-18 16:12:00,9.96,,United Kingdom
574076,22804,,2,2011-11-02 15:38:00,5.79,,United Kingdom
546008,21990,,1,2011-03-08 15:43:00,2.46,,United Kingdom
566577,23286,,1,2011-09-13 13:29:00,1.63,,United Kingdom
537666,22837,,6,2010-12-07 18:36:00,9.32,,United Kingdom
548893,22189,,1,2011-04-04 15:54:00,8.29,,United Kingdom
574950,82583,,2,2011-11-08 09:29:00,4.13,,United Kingdom
541695,21110,,14,2011-01-20 18:01:00,4.13,,United Kingdom
566534,20719,,30,2011-09-13 11:32:00,2.46,,United Kingdom
541830,85131D,,1,2011-01-21 17:09:00,0.83,,United Kingdom
540238,85087,,2,2011-01-05 14:44:00,3.36,,United Kingdom
572897,23282,,2,2011-10-26 14:42:00,2.46,,United Kingdom
579187,84970L,,2,2011-11-28 15:31:00,2.08,,United Kingdom
565928,22627,,4,2011-09-08 10:09:00,8.5,,EIRE
559693,22811,,2,2011-07-11 16:21:00,2.46,,United Kingdom
574076,23485,,1,2011-11-02 15:38:00,49.96,,United Kingdom
536982,20960,,4,2010-12-03 14:27:00,2.51,,United Kingdom
577844,84347,,47,2011-11-22 10:41:00,5.79,,United Kingdom
577358,22693,,4,2011-11-18 15:59:00,2.5,,United Kingdom
544434,22747,,1,2011-02-18 16:12:00,4.13,,United Kingdom
550470,22547,,1,2011-04-18 13:49:00,0.83,,United Kingdom
543237,21424,,1,2011-02-04 13:39:00,6.63,,United Kingdom
565233,22992,,1,2011-09-02 09:34:00,4.13,,United Kingdom
543530,22174,,1,2011-02-09 12:46:00,3.29,,United Kingdom
560434,23123,,1,2011-07-18 15:56:00,1.67,,United Kingdom
564755,21094,,6,2011-08-30 10:31:00,0.83,,United Kingdom
547248,22583,,1,2011-03-22 09:23:00,4.96,,United Kingdom
573585,23226,,1,2011-10-31 14:41:00,2.46,,United Kingdom
558774,85131A,,1,2011-07-04 10:17:00,0.83,,United Kingdom
580115,23365,,1,2011-12-01 16:22:00,1.25,,United Kingdom
557231,20723,,10,2011-06-17 14:09:00,2.46,,United Kingdom
552520,21985,,2,2011-05-09 16:34:00,0.83,,United Kingdom
539738,79067,,3,2010-12-21 15:19:00,7.62,,United Kingdom
555925,22101,,35,2011-06-07 17:13:00,2.46,,United Kingdom
546957,90212C,,1,2011-03-18 11:32:00,3.75,,United Kingdom
548191,22616,,11,2011-03-29 15:20:00,0.83,,United Kingdom
539434,21875,,2,2010-12-17 14:41:00,3.36,,United Kingdom
552229,20975,,14,2011-05-06 15:40:00,1.25,,United Kingdom
565617,21934,,2,2011-09-05 15:30:00,1.63,,United Kingdom
564835,84843,,1,2011-08-30 12:31:00,11.63,,United Kingdom
552232,84874B,,1,2011-05-06 15:54:00,1.63,,United Kingdom
569202,22378,,1,2011-09-30 17:22:00,4.13,,United Kingdom
575477,21894,,1,2011-11-09 16:14:00,2.46,,United Kingdom
541827,22074,,4,2011-01-21 17:05:00,0.83,,United Kingdom
569898,22446,,1,2011-10-06 16:08:00,2.46,,United Kingdom
578833,84971l,,2,2011-11-25 15:23:00,2.46,,United Kingdom
562955,21874,,1,2011-08-11 10:14:00,3.29,,United Kingdom
543532,22386,,3,2011-02-09 12:59:00,4.13,,United Kingdom
569544,85071B,,1,2011-10-04 16:33:00,5.79,,United Kingdom
573585,23331,,12,2011-10-31 14:41:00,1.25,,United Kingdom
551582,84857A,,-5,2011-05-03 11:21:00,0.0,,United Kingdom
550471,85169D,,1,2011-04-18 13:52:00,2.46,,United Kingdom
538566,22077,,3,2010-12-13 11:21:00,3.36,,United Kingdom
556108,22907,,1,2011-06-08 17:59:00,1.63,,United Kingdom
579777,22998,,1,2011-11-30 15:13:00,0.83,,United Kingdom
544684,22029,,1,2011-02-22 16:32:00,0.83,,United Kingdom
561218,84596F,,1,2011-07-25 17:11:00,0.83,,United Kingdom
557500,gift_0001_20,,1,2011-06-20 15:27:00,16.67,,United Kingdom
541869,82580,,1,2011-01-24 09:35:00,1.25,,United Kingdom
555277,21395,,4,2011-06-01 17:30:00,1.63,,United Kingdom
540646,21801,,9,2011-01-10 14:32:00,0.43,,United Kingdom
551997,22197,,2,2011-05-05 15:47:00,1.63,,United Kingdom
576617,22195,,1,2011-11-15 16:57:00,3.29,,United Kingdom
578344,23480,,1,2011-11-24 09:21:00,7.46,,United Kingdom
570871,21108,,1,2011-10-12 16:36:00,4.96,,United Kingdom
540026,22945,,1,2011-01-04 13:25:00,11.02,,United Kingdom
555510,85078,,2,2011-06-03 17:09:00,1.63,,United Kingdom
550500,85132A,,1,2011-04-18 15:26:00,5.79,,United Kingdom
541516,84356,,3,2011-01-18 17:34:00,5.79,,United Kingdom
538524,22669,,2,2010-12-13 09:35:00,5.91,,United Kingdom
564758,15058C,,1,2011-08-30 10:39:00,10.79,,United Kingdom
580729,90214N,,1,2011-12-05 17:24:00,0.83,,United Kingdom
581219,20717,,1,2011-12-08 09:28:00,2.46,,United Kingdom
540646,22279,,14,2011-01-10 14:32:00,0.85,,United Kingdom
550986,21731,,3,2011-04-21 18:06:00,3.29,,United Kingdom
574918,23535,,1,2011-11-07 16:31:00,5.95,,France
559163,22231,,1,2011-07-06 16:33:00,1.25,,United Kingdom
567673,72817,,2,2011-09-21 15:43:00,1.63,,United Kingdom
540681,22494,,1,2011-01-10 16:25:00,2.51,,United Kingdom
539740,15056p,,1,2010-12-21 15:20:00,12.72,,United Kingdom
576840,22358,,2,2011-11-16 15:23:00,5.79,,United Kingdom
558240,23078,,2,2011-06-27 15:27:00,2.46,,United Kingdom
567507,35965,,12,2011-09-20 14:46:00,0.97,,United Kingdom
578833,21137,,4,2011-11-25 15:23:00,7.46,,United Kingdom
558475,22609,,56,2011-06-29 15:58:00,0.42,,United Kingdom
581492,90016B,,1,2011-12-09 10:03:00,8.32,,United Kingdom
536592,21786,,7,2010-12-01 17:06:00,0.85,,United Kingdom
550206,22041,,3,2011-04-15 10:38:00,4.96,,United Kingdom
568411,21559,,1,2011-09-27 10:52:00,4.96,,United Kingdom
550211,84510e,,1,2011-04-15 10:41:00,2.46,,United Kingdom
579777,22109,,2,2011-11-30 15:13:00,7.46,,United Kingdom
578347,84031B,,3,2011-11-24 09:26:00,4.13,,United Kingdom
